Employee ID,StartDate,education,Job Role,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DepartmentType,Division,State,GenderCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Program Name,Training Type,Training Outcome,Training Months,Training Cost,Age
2188,2/11/2021,Masters,Production Technician II,Active,Part-Time,Zone A,Part-Time,Production       ,Field Operations,Massachusetts,Female,Black,Married,Exceeds,2,5,4,2,Leadership Development,Internal,Incomplete,2,$755 ,56
2189,1/25/2019,Masters,Production Technician II,Active,Part-Time,Zone B,Temporary,Production       ,Shop (Fleet),Massachusetts,Female,White,Divorced,Needs Improvement,5,1,2,4,Customer Service,External,Passed,2,$586 ,75
2190,4/25/2023,Diplomas,Production Technician II,Active,Part-Time,Zone C,Full-Time,Production       ,General - Con,Massachusetts,Female,Asian,Single,Needs Improvement,5,5,2,3,Technical Skills,Internal,Completed,2,$624 ,38
2191,2/14/2021,Doctorate,Production Technician II,Active,Contract,Zone C,Part-Time,Production       ,Engineers,Massachusetts,Female,Asian,Married,Needs Improvement,5,2,2,3,Communication Skills,Internal,Failed,3,$774 ,50
2192,10/7/2020,Post Graduate,Production Technician II,Active,Part-Time,Zone C,Part-Time,Production       ,General - Con,Massachusetts,Female,Black,Divorced,Needs Improvement,1,5,3,4,Leadership Development,External,Completed,4,$866 ,75
2193,2/28/2019,Diplomas,Production Technician I,Terminated,Part-Time,Zone A,Part-Time,Production       ,Field Operations,Massachusetts,Male,White,Married,Needs Improvement,4,2,2,3,Technical Skills,External,Incomplete,2,$704 ,56
2194,7/27/2019,Diplomas,Production Technician I,Active,Full-Time,Zone B,Temporary,Production       ,Field Operations,Massachusetts,Female,Other,Widowed,Needs Improvement,2,1,4,1,Customer Service,External,Incomplete,5,$164 ,27
2195,6/2/2023,Diplomas,Production Technician I,Active,Contract,Zone C,Part-Time,Production       ,Underground,Massachusetts,Female,Black,Single,Needs Improvement,2,1,5,1,Project Management,External,Failed,3,$560 ,69
2196,11/14/2022,Doctorate,Production Technician I,Terminated,Full-Time,Zone A,Full-Time,Production       ,Underground,Massachusetts,Male,White,Single,Needs Improvement,5,5,2,3,Technical Skills,External,Completed,2,$572 ,39
2197,8/22/2018,Bachelors,Production Technician I,Terminated,Contract,Zone C,Full-Time,Production       ,Wireline Construction,Massachusetts,Female,Asian,Divorced,Needs Improvement,4,2,3,1,Technical Skills,External,Passed,2,$725 ,35
2198,12/15/2022,Masters,Production Technician I,Active,Contract,Zone B,Temporary,Production       ,Field Operations,Massachusetts,Female,White,Single,Exceeds,1,2,4,2,Leadership Development,Internal,Failed,5,$198 ,59
2199,5/31/2020,Diplomas,Production Technician I,Active,Full-Time,Zone C,Full-Time,Production       ,General - Con,Massachusetts,Female,White,Divorced,Exceeds,4,4,3,4,Project Management,External,Passed,3,$143 ,43
2200,7/19/2022,Masters,Production Technician I,Active,Contract,Zone A,Full-Time,Production       ,Field Operations,Massachusetts,Female,Asian,Single,Exceeds,4,3,1,5,Project Management,External,Incomplete,2,$911 ,68
2201,7/1/2020,Bachelors,Production Technician I,Active,Contract,Zone C,Part-Time,Production       ,Project Management - Con,Massachusetts,Male,Other,Married,Exceeds,2,5,1,5,Leadership Development,Internal,Completed,4,$864 ,30
2202,11/18/2020,Post Graduate,Production Technician I,Active,Contract,Zone A,Part-Time,Production       ,Project Management - Con,Massachusetts,Female,Asian,Married,Exceeds,4,5,4,5,Customer Service,Internal,Completed,4,$607 ,51
2203,2/29/2020,Diplomas,Production Technician I,Terminated,Contract,Zone A,Part-Time,Production       ,General - Con,Massachusetts,Female,Asian,Married,Exceeds,1,1,4,1,Technical Skills,External,Incomplete,2,$333 ,34
2204,9/24/2021,Masters,Production Technician I,Active,Part-Time,Zone B,Part-Time,Production       ,Shop (Fleet),Massachusetts,Female,Other,Divorced,Needs Improvement,2,5,2,3,Customer Service,Internal,Passed,3,$284 ,37
2205,4/13/2022,Bachelors,Production Technician I,Active,Full-Time,Zone B,Full-Time,Production       ,General - Sga,Massachusetts,Female,Black,Divorced,Needs Improvement,4,2,3,5,Leadership Development,Internal,Incomplete,1,$272 ,78
2206,10/25/2022,Bachelors,Production Technician I,Active,Contract,Zone A,Temporary,Production       ,Field Operations,Massachusetts,Female,Other,Widowed,Needs Improvement,5,2,4,3,Technical Skills,Internal,Completed,3,$274 ,80
2207,1/27/2021,Masters,Production Technician I,Active,Full-Time,Zone C,Full-Time,Production       ,Field Operations,Massachusetts,Female,Black,Divorced,Needs Improvement,5,3,3,1,Project Management,External,Incomplete,1,$449 ,68
2208,9/21/2018,Doctorate,IT Support,Active,Full-Time,Zone B,Full-Time,IT/IS,Fielders,Connecticut,Female,Other,Married,Needs Improvement,5,5,3,3,Technical Skills,Internal,Incomplete,3,$907 ,70
2209,4/14/2020,Bachelors,IT Support,Active,Part-Time,Zone C,Part-Time,IT/IS,Wireline Construction,Massachusetts,Male,Black,Widowed,Needs Improvement,5,2,2,5,Technical Skills,External,Completed,3,$546 ,20
2210,5/31/2021,Doctorate,IT Support,Active,Part-Time,Zone C,Temporary,IT/IS,Wireline Construction,Massachusetts,Female,Black,Single,Exceeds,4,1,5,3,Technical Skills,Internal,Completed,5,$220 ,56
2211,4/10/2020,Masters,IT Support,Active,Contract,Zone C,Temporary,IT/IS,Field Operations,Connecticut,Female,White,Married,Exceeds,5,1,5,3,Leadership Development,External,Completed,3,$907 ,49
2212,7/3/2022,Diplomas,IT Support,Active,Full-Time,Zone C,Part-Time,IT/IS,Field Operations,Massachusetts,Female,White,Widowed,Exceeds,1,4,1,5,Technical Skills,Internal,Incomplete,1,$161 ,31
2213,3/15/2023,Bachelors,IT Support,Active,Part-Time,Zone A,Full-Time,IT/IS,Shop (Fleet),Massachusetts,Female,Asian,Married,Exceeds,5,1,4,2,Technical Skills,Internal,Passed,1,$196 ,58
2214,7/29/2021,Post Graduate,IT Support,Active,Contract,Zone C,Full-Time,IT/IS,Field Operations,Massachusetts,Female,Black,Married,Exceeds,4,1,1,5,Leadership Development,Internal,Passed,4,$974 ,70
2215,2/5/2022,Doctorate,IT Support,Active,Contract,Zone B,Temporary,IT/IS,Engineers,Massachusetts,Female,Asian,Divorced,Exceeds,1,1,5,5,Customer Service,External,Failed,3,$227 ,60
2216,11/9/2022,Post Graduate,IT Manager - Support,Active,Part-Time,Zone B,Temporary,IT/IS,General - Con,Massachusetts,Female,Hispanic,Single,Exceeds,1,4,5,2,Customer Service,External,Incomplete,4,$587 ,50
2217,11/23/2020,Doctorate,IT Manager - Infra,Active,Part-Time,Zone A,Temporary,IT/IS,People Services,Connecticut,Female,Hispanic,Divorced,Exceeds,4,2,1,2,Communication Skills,External,Failed,1,$315 ,25
2218,2/21/2019,Doctorate,IT Manager - DB,Active,Part-Time,Zone B,Part-Time,IT/IS,Field Operations,Massachusetts,Female,Asian,Widowed,Exceeds,4,4,1,5,Technical Skills,Internal,Incomplete,5,$223 ,52
2219,9/25/2022,Diplomas,IT Support,Active,Part-Time,Zone C,Part-Time,IT/IS,Wireline Construction,Massachusetts,Female,Hispanic,Widowed,Exceeds,5,5,2,2,Technical Skills,External,Failed,5,$401 ,56
2220,9/17/2022,Masters,IT Support,Active,Contract,Zone B,Temporary,IT/IS,General - Eng,Massachusetts,Female,Asian,Married,Exceeds,4,3,3,5,Leadership Development,External,Completed,4,$938 ,61
2221,5/31/2019,Diplomas,IT Support,Active,Contract,Zone C,Part-Time,IT/IS,Field Operations,Massachusetts,Female,Hispanic,Single,Exceeds,4,1,5,1,Technical Skills,Internal,Incomplete,1,$737 ,26
2222,7/21/2020,Doctorate,IT Support,Active,Part-Time,Zone A,Temporary,IT/IS,Wireline Construction,Massachusetts,Female,Hispanic,Widowed,Exceeds,4,2,3,5,Project Management,External,Failed,3,$303 ,22
2223,7/4/2020,Diplomas,IT Manager - Support,Active,Full-Time,Zone C,Temporary,IT/IS,Executive,Massachusetts,Female,Asian,Widowed,Exceeds,2,1,1,4,Communication Skills,External,Completed,2,$906 ,78
2224,10/13/2020,Masters,IT Manager - Infra,Active,Full-Time,Zone A,Temporary,IT/IS,Wireline Construction,Connecticut,Female,Asian,Divorced,Exceeds,4,2,1,3,Customer Service,Internal,Failed,2,$915 ,21
2225,5/1/2023,Post Graduate,IT Manager - DB,Active,Part-Time,Zone A,Full-Time,IT/IS,Engineers,Massachusetts,Male,Black,Divorced,Exceeds,2,1,2,2,Project Management,External,Passed,3,$790 ,52
2226,3/22/2019,Diplomas,IT Support,Active,Contract,Zone A,Full-Time,IT/IS,General - Eng,Massachusetts,Female,White,Married,Exceeds,1,4,4,5,Project Management,Internal,Completed,3,$125 ,59
2227,12/27/2021,Post Graduate,IT Support,Active,Contract,Zone B,Full-Time,IT/IS,Aerial,Massachusetts,Female,Black,Widowed,Needs Improvement,5,2,3,4,Project Management,Internal,Passed,2,$894 ,26
2228,8/12/2018,Masters,IT Support,Active,Part-Time,Zone B,Part-Time,IT/IS,Wireless,Massachusetts,Female,White,Divorced,PIP,4,3,2,2,Technical Skills,External,Passed,3,$713 ,76
2229,12/28/2022,Diplomas,IT Support,Active,Part-Time,Zone A,Temporary,IT/IS,Underground,Massachusetts,Female,Asian,Divorced,PIP,4,3,1,1,Communication Skills,Internal,Incomplete,5,$898 ,45
2230,11/25/2018,Diplomas,IT Manager - Support,Active,Part-Time,Zone A,Full-Time,IT/IS,General - Con,Connecticut,Female,Hispanic,Married,Fully Meets,2,1,5,5,Project Management,External,Passed,3,$634 ,46
2231,12/26/2020,Bachelors,IT Manager - Infra,Active,Full-Time,Zone A,Part-Time,IT/IS,General - Con,Connecticut,Female,Other,Single,Fully Meets,2,1,2,2,Technical Skills,Internal,Failed,3,$353 ,30
2232,12/16/2022,Masters,IT Manager - DB,Active,Part-Time,Zone A,Full-Time,IT/IS,Field Operations,Massachusetts,Male,Hispanic,Single,Fully Meets,5,4,5,2,Customer Service,External,Completed,4,$128 ,80
2233,9/27/2019,Diplomas,IT Support,Active,Contract,Zone B,Full-Time,IT/IS,Splicing,Massachusetts,Female,Asian,Single,Fully Meets,1,5,1,1,Customer Service,Internal,Passed,1,$894 ,42
2234,2/20/2021,Bachelors,IT Support,Active,Part-Time,Zone C,Full-Time,IT/IS,Wireline Construction,Massachusetts,Female,Black,Married,Fully Meets,2,1,1,4,Communication Skills,External,Completed,3,$694 ,46
2235,2/26/2022,Post Graduate,IT Support,Active,Full-Time,Zone B,Full-Time,IT/IS,Shop (Fleet),Massachusetts,Female,Other,Single,Fully Meets,1,3,5,3,Customer Service,Internal,Failed,1,$163 ,68
2236,12/23/2018,Bachelors,IT Support,Active,Full-Time,Zone A,Temporary,IT/IS,Engineers,Connecticut,Female,Hispanic,Widowed,Fully Meets,1,2,1,2,Customer Service,External,Passed,2,$145 ,70
2237,1/10/2022,Diplomas,IT Manager - Support,Active,Full-Time,Zone B,Temporary,IT/IS,Underground,Connecticut,Female,Other,Single,Fully Meets,2,2,5,2,Leadership Development,External,Completed,3,$241 ,47
2238,3/4/2021,Bachelors,IT Manager - Infra,Active,Part-Time,Zone B,Temporary,IT/IS,Project Management - Con,Connecticut,Male,Hispanic,Widowed,Fully Meets,2,4,4,3,Communication Skills,External,Completed,5,$906 ,49
2239,3/10/2023,Diplomas,IT Manager - DB,Active,Full-Time,Zone C,Part-Time,IT/IS,Catv,Massachusetts,Male,Asian,Divorced,Fully Meets,5,1,3,4,Technical Skills,Internal,Passed,4,$274 ,61
2240,12/5/2018,Doctorate,IT Support,Active,Part-Time,Zone B,Part-Time,IT/IS,Finance & Accounting,Massachusetts,Female,Hispanic,Married,Fully Meets,2,2,4,5,Communication Skills,Internal,Incomplete,4,$980 ,21
2241,6/24/2021,Doctorate,IT Support,Active,Part-Time,Zone C,Part-Time,IT/IS,Technology / It,Massachusetts,Female,Hispanic,Married,Fully Meets,2,4,4,4,Communication Skills,External,Failed,5,$835 ,40
2242,5/10/2022,Masters,IT Support,Active,Full-Time,Zone C,Temporary,IT/IS,Field Operations,Massachusetts,Female,Hispanic,Married,Fully Meets,4,3,2,4,Project Management,External,Failed,1,$627 ,28
2243,4/13/2023,Bachelors,IT Support,Active,Full-Time,Zone A,Part-Time,IT/IS,Finance & Accounting,Connecticut,Female,Other,Married,Fully Meets,4,1,3,5,Leadership Development,External,Passed,4,$242 ,69
2244,8/4/2022,Masters,IT Manager - Support,Active,Contract,Zone C,Temporary,IT/IS,Field Operations,Connecticut,Female,Other,Married,Fully Meets,4,4,2,1,Leadership Development,Internal,Passed,2,$804 ,73
2245,2/28/2021,Masters,IT Manager - Infra,Active,Part-Time,Zone C,Part-Time,IT/IS,Engineers,Massachusetts,Male,Black,Divorced,Fully Meets,5,2,4,4,Project Management,Internal,Incomplete,1,$968 ,75
2246,10/14/2020,Masters,IT Manager - DB,Active,Contract,Zone B,Part-Time,IT/IS,Field Operations,Massachusetts,Male,White,Divorced,Fully Meets,4,3,4,5,Project Management,Internal,Completed,2,$364 ,47
2247,9/10/2018,Post Graduate,IT Support,Active,Part-Time,Zone B,Temporary,IT/IS,Fielders,Massachusetts,Female,Hispanic,Widowed,Fully Meets,2,3,4,4,Communication Skills,External,Incomplete,3,$803 ,35
2248,12/16/2022,Masters,IT Support,Active,Part-Time,Zone B,Temporary,IT/IS,Field Operations,Massachusetts,Female,Hispanic,Widowed,Fully Meets,2,1,5,5,Leadership Development,External,Incomplete,2,$571 ,23
2249,9/28/2018,Doctorate,IT Support,Active,Contract,Zone C,Part-Time,IT/IS,Field Operations,Massachusetts,Female,Black,Divorced,Fully Meets,4,3,5,5,Customer Service,External,Failed,2,$705 ,24
2250,3/8/2022,Masters,IT Support,Active,Contract,Zone C,Temporary,IT/IS,Aerial,Connecticut,Female,Asian,Married,Fully Meets,5,4,2,1,Communication Skills,Internal,Failed,5,$566 ,60
2251,1/12/2022,Diplomas,IT Manager - Support,Active,Part-Time,Zone B,Temporary,IT/IS,Project Management - Con,Massachusetts,Female,Hispanic,Divorced,Fully Meets,2,4,4,4,Technical Skills,External,Incomplete,5,$593 ,44
2252,12/8/2020,Masters,IT Manager - Infra,Active,Contract,Zone B,Part-Time,IT/IS,Field Operations,Massachusetts,Male,White,Widowed,Fully Meets,4,1,3,3,Communication Skills,Internal,Completed,1,$648 ,47
2253,11/17/2020,Masters,IT Support,Active,Full-Time,Zone A,Full-Time,IT/IS,Field Operations,Massachusetts,Female,Other,Single,Fully Meets,1,5,1,2,Communication Skills,External,Incomplete,1,$427 ,38
2254,1/18/2021,Masters,IT Support,Active,Full-Time,Zone A,Part-Time,IT/IS,General - Sga,Massachusetts,Female,Hispanic,Single,Fully Meets,2,3,2,5,Project Management,Internal,Failed,4,$268 ,64
2255,9/15/2020,Post Graduate,IT Support,Active,Full-Time,Zone C,Part-Time,IT/IS,Wireline Construction,Massachusetts,Female,Hispanic,Single,Fully Meets,2,1,4,4,Customer Service,Internal,Completed,1,$358 ,30
2256,12/11/2019,Bachelors,IT Support,Active,Part-Time,Zone C,Full-Time,IT/IS,Field Operations,Connecticut,Female,Asian,Widowed,Fully Meets,5,5,5,4,Leadership Development,Internal,Completed,1,$312 ,38
2257,4/29/2021,Masters,IT Manager - Support,Active,Contract,Zone B,Full-Time,IT/IS,General - Eng,Massachusetts,Male,White,Married,Fully Meets,2,4,3,5,Customer Service,External,Incomplete,2,$456 ,33
2258,4/3/2021,Doctorate,IT Manager - Infra,Active,Full-Time,Zone C,Part-Time,IT/IS,Engineers,Massachusetts,Male,White,Widowed,Fully Meets,2,2,5,4,Technical Skills,Internal,Failed,2,$676 ,22
2259,2/1/2022,Masters,IT Support,Active,Part-Time,Zone A,Temporary,IT/IS,General - Eng,Massachusetts,Female,Hispanic,Divorced,Fully Meets,1,1,2,5,Communication Skills,External,Failed,3,$755 ,61
2260,1/17/2020,Post Graduate,IT Support,Active,Part-Time,Zone B,Temporary,IT/IS,Engineers,Massachusetts,Female,Hispanic,Widowed,Fully Meets,1,3,1,4,Customer Service,Internal,Incomplete,2,$378 ,28
2261,6/1/2022,Doctorate,IT Support,Active,Full-Time,Zone B,Part-Time,IT/IS,Wireline Construction,Connecticut,Female,Black,Divorced,Fully Meets,2,2,1,5,Project Management,External,Failed,3,$647 ,64
2262,3/17/2019,Doctorate,IT Support,Active,Contract,Zone A,Temporary,IT/IS,Engineers,Connecticut,Female,Other,Divorced,Fully Meets,2,4,4,3,Communication Skills,External,Incomplete,3,$122 ,69
2263,1/7/2020,Post Graduate,IT Manager - Support,Active,Contract,Zone B,Temporary,IT/IS,General - Sga,Massachusetts,Male,Hispanic,Single,Fully Meets,2,3,1,4,Project Management,Internal,Incomplete,5,$663 ,55
2264,2/24/2021,Doctorate,IT Manager - Infra,Active,Part-Time,Zone A,Part-Time,IT/IS,Executive,Massachusetts,Male,White,Single,Fully Meets,5,1,2,3,Communication Skills,External,Failed,3,$465 ,42
2265,12/30/2019,Post Graduate,IT Support,Active,Contract,Zone C,Part-Time,IT/IS,Field Operations,Massachusetts,Female,Hispanic,Single,Fully Meets,1,2,4,2,Customer Service,Internal,Failed,4,$681 ,75
2266,5/12/2020,Doctorate,IT Support,Active,Full-Time,Zone B,Temporary,IT/IS,Field Operations,Massachusetts,Female,Other,Single,Fully Meets,5,5,3,2,Leadership Development,External,Completed,5,$898 ,45
2267,4/4/2023,Masters,IT Support,Active,Full-Time,Zone A,Part-Time,IT/IS,General - Con,Connecticut,Female,Hispanic,Divorced,Fully Meets,4,1,3,3,Technical Skills,Internal,Passed,1,$519 ,52
2268,1/4/2021,Bachelors,IT Support,Active,Contract,Zone C,Full-Time,IT/IS,General - Con,Connecticut,Male,White,Single,Fully Meets,2,2,3,2,Communication Skills,Internal,Failed,2,$678 ,58
2269,4/28/2020,Diplomas,IT Manager - Support,Active,Full-Time,Zone C,Full-Time,IT/IS,Executive,Massachusetts,Male,Hispanic,Divorced,Fully Meets,1,5,5,1,Technical Skills,Internal,Incomplete,1,$109 ,46
2270,4/16/2019,Bachelors,IT Support,Active,Contract,Zone C,Part-Time,IT/IS,Project Management - Con,Massachusetts,Female,Asian,Single,Fully Meets,4,4,4,3,Technical Skills,Internal,Passed,2,$781 ,67
2271,7/9/2022,Masters,IT Support,Active,Full-Time,Zone A,Temporary,IT/IS,Field Operations,Massachusetts,Female,Hispanic,Single,Fully Meets,2,5,4,4,Customer Service,Internal,Failed,4,$633 ,26
